Date,Close/Last,Volume,Open,High,Low
10/01/2018,$109.6475,N/A,$109.6475,$109.6475,$109.6475
09/28/2018,$109.6475,N/A,$109.6475,$109.6475,$109.6475
09/27/2018,$109.6475,N/A,$109.6475,$109.6475,$109.6475
09/26/2018,$109.6475,N/A,$109.6475,$109.6475,$109.6475
09/25/2018,$109.6475,N/A,$109.6475,$109.6475,$109.6475
09/24/2018,$109.6475,N/A,$109.6475,$109.6475,$109.6475
09/21/2018,$109.6475,N/A,$109.6475,$109.6475,$109.6475
09/20/2018,$109.6475,807,$109.6475,$109.6475,$109.6475
09/19/2018,$109.75,N/A,$109.75,$109.75,$109.75
09/18/2018,$109.75,N/A,$109.75,$109.75,$109.75
09/17/2018,$109.75,N/A,$109.75,$109.75,$109.75
09/14/2018,$109.75,N/A,$109.75,$109.75,$109.75
09/13/2018,$109.75,349,$109.75,$109.75,$109.75
09/12/2018,$106.75,N/A,$106.75,$106.75,$106.75
09/11/2018,$106.75,126,$106.75,$106.75,$106.75
09/10/2018,$105,N/A,$105,$105,$105
09/07/2018,$105,N/A,$105,$105,$105
09/06/2018,$105,N/A,$105,$105,$105
09/05/2018,$105,N/A,$105,$105,$105
09/04/2018,$105,232,$105,$105,$105
08/31/2018,$106.5,469,$106.68,$106.68,$106.5
08/30/2018,$110,N/A,$110,$110,$110
08/29/2018,$110,611,$110,$110,$110
08/28/2018,$112.26,163,$112.26,$112.26,$112.26
08/27/2018,$111,269,$111,$111,$111
08/24/2018,$105.85,N/A,$105.85,$105.85,$105.85
08/23/2018,$105.85,N/A,$105.85,$105.85,$105.85
08/22/2018,$105.85,414,$105.85,$105.85,$105.85
08/21/2018,$105.5,4634,$105.5,$105.5,$105.5
08/20/2018,$104.59,1005,$104.59,$104.59,$104.59
08/17/2018,$101.2,N/A,$101.2,$101.2,$101.2
08/16/2018,$101.2,N/A,$101.2,$101.2,$101.2
08/15/2018,$101.2,375,$101.2,$101.2,$101.2
08/14/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/13/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/10/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/09/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/08/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/07/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/06/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/03/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/02/2018,$108.5,N/A,$108.5,$108.5,$108.5
08/01/2018,$108.5,133,$108.5,$108.5,$108.5
07/31/2018,$119.75,N/A,$119.75,$119.75,$119.75
07/30/2018,$119.75,N/A,$119.75,$119.75,$119.75
07/27/2018,$119.75,N/A,$119.75,$119.75,$119.75
07/26/2018,$119.75,N/A,$119.75,$119.75,$119.75
07/25/2018,$119.75,N/A,$119.75,$119.75,$119.75
07/24/2018,$119.75,211,$119.75,$119.75,$119.75
07/23/2018,$120,162,$120,$120,$120
07/20/2018,$121.2,205,$121.2,$121.2,$121.2
07/19/2018,$107,567,$120,$120,$107
07/18/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/17/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/16/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/13/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/12/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/11/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/10/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/09/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/06/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/05/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/03/2018,$106.25,N/A,$106.25,$106.25,$106.25
07/02/2018,$106.25,375,$107.25,$107.25,$106.25
06/29/2018,$108,N/A,$108,$108,$108
06/28/2018,$108,244,$107,$108,$107
06/27/2018,$110.5,109,$110.5,$110.5,$110.5
06/26/2018,$108.4,N/A,$108.4,$108.4,$108.4
06/25/2018,$108.4,151,$108.4,$108.4,$108.4
06/22/2018,$113,N/A,$113,$113,$113
06/21/2018,$113,N/A,$113,$113,$113
06/20/2018,$113,413,$107,$113,$107
06/19/2018,$113.2,130,$113.2,$113.2,$113.2
06/18/2018,$114.75,625,$115.5,$115.5,$113.9
06/15/2018,$117,229,$117,$117,$117
06/14/2018,$116.75,491,$116.75,$116.75,$116.75
06/13/2018,$114.79,N/A,$114.79,$114.79,$114.79
06/12/2018,$114.79,343,$114.79,$114.79,$114.79
06/11/2018,$114.75,383,$114,$114.75,$114
06/08/2018,$112,350,$112,$112,$112
06/07/2018,$113.6,1930,$113.6,$113.6,$113.6
06/06/2018,$114,N/A,$114,$114,$114
06/05/2018,$114,518,$112.1773,$114,$112.1773
06/04/2018,$103,N/A,$103,$103,$103
06/01/2018,$103,N/A,$103,$103,$103
05/31/2018,$103,N/A,$103,$103,$103
05/30/2018,$103,N/A,$103,$103,$103
05/29/2018,$103,N/A,$103,$103,$103
05/25/2018,$103,N/A,$103,$103,$103
05/24/2018,$103,N/A,$103,$103,$103
05/23/2018,$103,N/A,$103,$103,$103
05/22/2018,$103,N/A,$103,$103,$103
05/21/2018,$103,140,$103,$103,$103
05/18/2018,$99.1736,N/A,$99.1736,$99.1736,$99.1736
05/17/2018,$99.1736,4449,$99.1736,$99.1736,$99.1736
05/16/2018,$99.1,228,$99.1,$99.1,$99.1
05/15/2018,$100.39,N/A,$100.39,$100.39,$100.39
05/14/2018,$100.39,N/A,$100.39,$100.39,$100.39
05/11/2018,$100.39,N/A,$100.39,$100.39,$100.39
05/10/2018,$100.39,N/A,$100.39,$100.39,$100.39
05/09/2018,$100.39,N/A,$100.39,$100.39,$100.39
05/08/2018,$100.39,N/A,$100.39,$100.39,$100.39
05/07/2018,$100.39,N/A,$100.39,$100.39,$100.39
05/04/2018,$100.39,310,$100.39,$100.39,$100.39
05/03/2018,$95,N/A,$95,$95,$95
05/02/2018,$95,N/A,$95,$95,$95
05/01/2018,$95,N/A,$95,$95,$95
04/30/2018,$95,N/A,$95,$95,$95
04/27/2018,$95,N/A,$95,$95,$95
04/26/2018,$95,120,$95,$95,$95
04/25/2018,$97.3,N/A,$97.3,$97.3,$97.3
04/24/2018,$97.3,476,$97.3,$97.3,$97.3
04/23/2018,$97,N/A,$97,$97,$97
04/20/2018,$97,150,$97,$97,$97
04/19/2018,$96.5,N/A,$96.5,$96.5,$96.5
04/18/2018,$96.5,100,$96.5,$96.5,$96.5
04/17/2018,$95.25,296,$95.25,$95.25,$95.25
04/16/2018,$90.1,N/A,$90.1,$90.1,$90.1
04/13/2018,$90.1,N/A,$90.1,$90.1,$90.1
04/12/2018,$90.1,N/A,$90.1,$90.1,$90.1
04/11/2018,$90.1,N/A,$90.1,$90.1,$90.1
04/10/2018,$90.1,N/A,$90.1,$90.1,$90.1
04/09/2018,$90.1,N/A,$90.1,$90.1,$90.1
04/06/2018,$90.1,100,$90.1,$90.1,$90.1
04/05/2018,$82.4,N/A,$82.4,$82.4,$82.4
04/04/2018,$82.4,235,$82.4,$82.4,$82.4
04/03/2018,$83.95,101,$83.95,$83.95,$83.95
04/02/2018,$83.9,N/A,$83.9,$83.9,$83.9
03/29/2018,$83.9,100,$83.9,$83.9,$83.9
03/28/2018,$84.22,520,$84.35,$84.5,$84.22
03/27/2018,$85.4,250,$85.4,$85.4,$85.4
03/26/2018,$86.8,N/A,$86.8,$86.8,$86.8
03/23/2018,$86.8,N/A,$86.8,$86.8,$86.8
03/22/2018,$86.8,400,$86.8,$86.8,$86.8
03/21/2018,$88.5,280,$87.3,$88.5,$87.3
03/20/2018,$83.95,252,$83.95,$83.95,$83.95
03/19/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/16/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/15/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/14/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/13/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/12/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/09/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/08/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/07/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/06/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/05/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/02/2018,$83.45,N/A,$83.45,$83.45,$83.45
03/01/2018,$83.45,N/A,$83.45,$83.45,$83.45
02/28/2018,$83.45,N/A,$83.45,$83.45,$83.45
02/27/2018,$83.45,N/A,$83.45,$83.45,$83.45
02/26/2018,$83.45,350,$83.35,$83.45,$83.35
02/23/2018,$83.95,N/A,$83.95,$83.95,$83.95
02/22/2018,$83.95,N/A,$83.95,$83.95,$83.95
02/21/2018,$83.95,N/A,$83.95,$83.95,$83.95
02/20/2018,$83.95,N/A,$83.95,$83.95,$83.95
02/16/2018,$83.95,N/A,$83.95,$83.95,$83.95
02/15/2018,$83.95,120,$83.95,$83.95,$83.95
02/14/2018,$83,719,$83.5,$83.5,$83
02/13/2018,$78.6,N/A,$78.6,$78.6,$78.6
02/12/2018,$78.6,N/A,$78.6,$78.6,$78.6
02/09/2018,$78.6,N/A,$78.6,$78.6,$78.6
02/08/2018,$78.6,400,$78.25,$78.6,$78.25
02/07/2018,$83.8,N/A,$83.8,$83.8,$83.8
02/06/2018,$83.8,N/A,$83.8,$83.8,$83.8
02/05/2018,$83.8,N/A,$83.8,$83.8,$83.8
02/02/2018,$83.8,185,$83.8,$83.8,$83.8
02/01/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/31/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/30/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/29/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/26/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/25/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/24/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/23/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/22/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/19/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/18/2018,$84.75,N/A,$84.75,$84.75,$84.75
01/17/2018,$84.75,200,$84.75,$84.75,$84.75
01/16/2018,$83.75,N/A,$83.75,$83.75,$83.75
01/12/2018,$83.75,N/A,$83.75,$83.75,$83.75
01/11/2018,$83.75,N/A,$83.75,$83.75,$83.75
01/10/2018,$83.75,N/A,$83.75,$83.75,$83.75
01/09/2018,$83.75,100,$83.75,$83.75,$83.75
01/08/2018,$77,N/A,$77,$77,$77
01/05/2018,$77,N/A,$77,$77,$77
01/04/2018,$77,N/A,$77,$77,$77
01/03/2018,$77,N/A,$77,$77,$77
01/02/2018,$77,412,$77.34,$77.34,$77
12/29/2017,$76.9,N/A,$76.9,$76.9,$76.9
12/28/2017,$76.9,200,$76.9,$76.9,$76.9
12/27/2017,$76.9,N/A,$76.9,$76.9,$76.9
12/26/2017,$76.9,N/A,$76.9,$76.9,$76.9
12/22/2017,$76.9,N/A,$76.9,$76.9,$76.9
12/21/2017,$76.9,154,$76.9,$76.9,$76.9
12/20/2017,$76.9,253,$76.9,$76.9,$76.9
12/19/2017,$74.4,N/A,$74.4,$74.4,$74.4
12/18/2017,$74.4,N/A,$74.4,$74.4,$74.4
12/15/2017,$74.4,101,$74.4,$74.4,$74.4
12/14/2017,$74.45,500,$74.45,$74.45,$74.45
12/13/2017,$78,N/A,$78,$78,$78
12/12/2017,$78,N/A,$78,$78,$78
12/11/2017,$78,N/A,$78,$78,$78
12/08/2017,$78,150,$78,$78,$78
12/07/2017,$80,N/A,$80,$80,$80
12/06/2017,$80,N/A,$80,$80,$80
12/05/2017,$80,N/A,$80,$80,$80
12/04/2017,$80,N/A,$80,$80,$80
12/01/2017,$80,N/A,$80,$80,$80
11/30/2017,$80,N/A,$80,$80,$80
11/29/2017,$80,N/A,$80,$80,$80
11/28/2017,$80,N/A,$80,$80,$80
11/27/2017,$80,N/A,$80,$80,$80
11/24/2017,$80,N/A,$80,$80,$80
11/22/2017,$80,199,$80,$80,$80
11/21/2017,$78.8,N/A,$78.8,$78.8,$78.8
11/20/2017,$78.8,N/A,$78.8,$78.8,$78.8
11/17/2017,$78.8,N/A,$78.8,$78.8,$78.8
11/16/2017,$78.8,340,$78.8,$78.8,$78.8
11/15/2017,$80.85,N/A,$80.85,$80.85,$80.85
11/14/2017,$80.85,300,$80.85,$80.85,$80.85
11/13/2017,$79,376,$79,$79,$79
11/10/2017,$78.85,100,$78.85,$78.85,$78.85
11/09/2017,$82.4,N/A,$82.4,$82.4,$82.4
11/08/2017,$82.4,1600,$82.4,$82.4,$82.4
11/07/2017,$70,N/A,$70,$70,$70
11/06/2017,$70,N/A,$70,$70,$70
11/03/2017,$70,N/A,$70,$70,$70
11/02/2017,$70,N/A,$70,$70,$70
11/01/2017,$70,N/A,$70,$70,$70
10/31/2017,$70,N/A,$70,$70,$70
10/30/2017,$70,N/A,$70,$70,$70
10/27/2017,$70,N/A,$70,$70,$70
10/26/2017,$70,130,$70,$70,$70
10/25/2017,$77,N/A,$77,$77,$77
10/24/2017,$77,N/A,$77,$77,$77
10/23/2017,$77,N/A,$77,$77,$77
10/20/2017,$77,N/A,$77,$77,$77
10/19/2017,$77,N/A,$77,$77,$77
10/18/2017,$77,N/A,$77,$77,$77
10/17/2017,$77,N/A,$77,$77,$77
10/16/2017,$77,N/A,$77,$77,$77
10/13/2017,$77,265,$77,$77,$77
10/12/2017,$76.6,N/A,$76.6,$76.6,$76.6
10/11/2017,$76.6,1481,$76.6,$76.6,$76.6
10/10/2017,$67.5,N/A,$67.5,$67.5,$67.5
10/09/2017,$67.5,N/A,$67.5,$67.5,$67.5
10/06/2017,$67.5,195,$67.5,$67.5,$67.5
10/05/2017,$68,N/A,$68,$68,$68
10/04/2017,$68,N/A,$68,$68,$68
10/03/2017,$68,N/A,$68,$68,$68
10/02/2017,$68,N/A,$68,$68,$68
09/29/2017,$68,N/A,$68,$68,$68
09/28/2017,$68,228,$68,$68,$68
09/27/2017,$72.35,N/A,$72.35,$72.35,$72.35
09/26/2017,$72.35,N/A,$72.35,$72.35,$72.35
09/25/2017,$72.35,N/A,$72.35,$72.35,$72.35
09/22/2017,$72.35,N/A,$72.35,$72.35,$72.35
09/21/2017,$72.35,N/A,$72.35,$72.35,$72.35
09/20/2017,$72.35,N/A,$72.35,$72.35,$72.35
09/19/2017,$72.35,125,$72.35,$72.35,$72.35
09/18/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/15/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/14/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/13/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/12/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/11/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/08/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/07/2017,$67.9,N/A,$67.9,$67.9,$67.9
09/06/2017,$67.9,278,$67.9,$67.9,$67.9
09/05/2017,$66.15,N/A,$66.15,$66.15,$66.15
09/01/2017,$66.15,N/A,$66.15,$66.15,$66.15
08/31/2017,$66.15,407,$66.8,$66.8,$66.15
08/30/2017,$64.18,265,$64.18,$64.18,$64.18
08/29/2017,$64.2,N/A,$64.2,$64.2,$64.2
08/28/2017,$64.2,N/A,$64.2,$64.2,$64.2
08/25/2017,$64.2,200,$64.2,$64.2,$64.2
08/24/2017,$42,835,$42,$42,$42
08/23/2017,$64.75,N/A,$64.75,$64.75,$64.75
08/22/2017,$64.75,124,$64.75,$64.75,$64.75
08/21/2017,$64.7,120,$64.7,$64.7,$64.7
08/18/2017,$63,887,$63,$63,$63
08/17/2017,$61.8,N/A,$61.8,$61.8,$61.8
08/16/2017,$61.8,N/A,$61.8,$61.8,$61.8
08/15/2017,$61.8,N/A,$61.8,$61.8,$61.8
08/14/2017,$61.8,N/A,$61.8,$61.8,$61.8
08/11/2017,$61.8,100,$61.8,$61.8,$61.8
08/10/2017,$63.35,1790,$62.9,$63.35,$62.9
08/09/2017,$63.85,192,$63.85,$63.85,$63.85
08/08/2017,$64.1723,120,$64.1723,$64.1723,$64.1723
08/07/2017,$63.8,N/A,$63.8,$63.8,$63.8
08/04/2017,$63.8,N/A,$63.8,$63.8,$63.8
08/03/2017,$63.8,210,$63.7,$63.8,$63.7
08/02/2017,$62.96,110,$62.96,$62.96,$62.96
08/01/2017,$62.85,N/A,$62.85,$62.85,$62.85
07/31/2017,$62.85,385,$63.51,$63.51,$62.85
07/28/2017,$63.92,N/A,$63.92,$63.92,$63.92
07/27/2017,$63.92,360,$63.92,$63.92,$63.92
07/26/2017,$62.8,N/A,$62.8,$62.8,$62.8
07/25/2017,$62.8,150,$62.8,$62.8,$62.8
07/24/2017,$62.03,N/A,$62.03,$62.03,$62.03
07/21/2017,$62.03,N/A,$62.03,$62.03,$62.03
07/20/2017,$62.03,312,$62.03,$62.03,$62.03
07/19/2017,$62,370,$60.9,$62,$60.9
07/18/2017,$56.32,N/A,$56.32,$56.32,$56.32
07/17/2017,$56.32,150,$56.32,$56.32,$56.32
07/14/2017,$55.6,N/A,$55.6,$55.6,$55.6
07/13/2017,$55.6,N/A,$55.6,$55.6,$55.6
07/12/2017,$55.6,N/A,$55.6,$55.6,$55.6
07/11/2017,$55.6,427,$55.6,$55.6,$55.6
07/10/2017,$55.6,N/A,$55.6,$55.6,$55.6
07/07/2017,$55.6,N/A,$55.6,$55.6,$55.6
07/06/2017,$55.6,N/A,$55.6,$55.6,$55.6
07/05/2017,$55.6,N/A,$55.6,$55.6,$55.6
07/03/2017,$55.6,N/A,$55.6,$55.6,$55.6
06/30/2017,$55.6,N/A,$55.6,$55.6,$55.6
06/29/2017,$55.6,1155,$55.6,$55.6,$55.6
06/28/2017,$55.25,N/A,$55.25,$55.25,$55.25
06/27/2017,$55.25,1050,$55.25,$55.25,$55.25
06/26/2017,$58.1,N/A,$58.1,$58.1,$58.1
06/23/2017,$58.1,202,$58.1,$58.1,$58.1
06/22/2017,$56.7,170,$56.7,$56.7,$56.7
06/21/2017,$56.35,N/A,$56.35,$56.35,$56.35
06/20/2017,$56.35,287,$56.35,$56.35,$56.35
06/19/2017,$54.75,N/A,$54.75,$54.75,$54.75
06/16/2017,$54.75,N/A,$54.75,$54.75,$54.75
06/15/2017,$54.75,200,$54.75,$54.75,$54.75
06/14/2017,$56.1,109,$56.1,$56.1,$56.1
06/13/2017,$53,N/A,$53,$53,$53
06/12/2017,$53,2300,$53.55,$53.55,$53
06/09/2017,$56.5,N/A,$56.5,$56.5,$56.5
06/08/2017,$56.5,1175,$56.5,$56.5,$56.5
06/07/2017,$57.12,260,$57.12,$57.12,$57.12
06/06/2017,$54,N/A,$54,$54,$54
06/05/2017,$54,N/A,$54,$54,$54
06/02/2017,$54,N/A,$54,$54,$54
06/01/2017,$54,N/A,$54,$54,$54
05/31/2017,$54,N/A,$54,$54,$54
05/30/2017,$54,N/A,$54,$54,$54
05/26/2017,$54,N/A,$54,$54,$54
05/25/2017,$54,N/A,$54,$54,$54
05/24/2017,$54,N/A,$54,$54,$54
05/23/2017,$54,27550,$54.5,$54.5,$54
05/22/2017,$54,110,$54,$54,$54
05/19/2017,$54,2110,$54,$54,$54
05/18/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/17/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/16/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/15/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/12/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/11/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/10/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/09/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/08/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/05/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/04/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/03/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/02/2017,$47.71,N/A,$47.71,$47.71,$47.71
05/01/2017,$47.71,975,$47.32,$47.71,$47.32
04/28/2017,$47.9746,N/A,$47.9746,$47.9746,$47.9746
04/27/2017,$47.9746,1185,$47.6,$47.9746,$47.6
04/26/2017,$46.9,N/A,$46.9,$46.9,$46.9
04/25/2017,$46.9,200,$46.9,$46.9,$46.9
04/24/2017,$45.77,850,$45.38,$45.77,$45.38
04/21/2017,$44,239,$43.51,$44,$43.51
04/20/2017,$43.35,N/A,$43.35,$43.35,$43.35
04/19/2017,$43.35,1054,$43.48,$43.65,$43.35
04/18/2017,$43.72,1143,$43.45,$43.72,$43.4
04/17/2017,$43.45,219,$43.45,$43.45,$43.45
04/13/2017,$43.4,N/A,$43.4,$43.4,$43.4
04/12/2017,$43.4,N/A,$43.4,$43.4,$43.4
04/11/2017,$43.4,N/A,$43.4,$43.4,$43.4
04/10/2017,$43.4,300,$43.4,$43.4,$43.4
04/07/2017,$40.55,N/A,$40.55,$40.55,$40.55
04/06/2017,$40.55,N/A,$40.55,$40.55,$40.55
04/05/2017,$40.55,N/A,$40.55,$40.55,$40.55
04/04/2017,$40.55,N/A,$40.55,$40.55,$40.55
04/03/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/31/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/30/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/29/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/28/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/27/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/24/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/23/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/22/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/21/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/20/2017,$40.55,N/A,$40.55,$40.55,$40.55
03/17/2017,$40.55,901,$40.55,$40.55,$40.55
03/16/2017,$39.06,N/A,$39.06,$39.06,$39.06
03/15/2017,$39.06,N/A,$39.06,$39.06,$39.06
03/14/2017,$39.06,166,$39.06,$39.06,$39.06
03/13/2017,$37.7,N/A,$37.7,$37.7,$37.7
03/10/2017,$37.7,N/A,$37.7,$37.7,$37.7
03/09/2017,$37.7,N/A,$37.7,$37.7,$37.7
03/08/2017,$37.7,N/A,$37.7,$37.7,$37.7
03/07/2017,$37.7,270,$37.7,$37.7,$37.7
03/06/2017,$38.1936,N/A,$38.1936,$38.1936,$38.1936
03/03/2017,$38.1936,210,$38.1936,$38.1936,$38.1936
03/02/2017,$38.25,N/A,$38.25,$38.25,$38.25
03/01/2017,$38.25,424,$38.25,$38.25,$38.25
02/28/2017,$36.61,N/A,$36.61,$36.61,$36.61
02/27/2017,$36.61,180,$36.61,$36.61,$36.61
02/24/2017,$36.6,N/A,$36.6,$36.6,$36.6
02/23/2017,$36.6,N/A,$36.6,$36.6,$36.6
02/22/2017,$36.6,N/A,$36.6,$36.6,$36.6
02/21/2017,$36.6,164,$36.6,$36.6,$36.6
02/17/2017,$37.1,N/A,$37.1,$37.1,$37.1
02/16/2017,$37.1,260,$37.1,$37.1,$37.1
02/15/2017,$37.1,150,$37.1,$37.1,$37.1
02/14/2017,$37.75,300,$37.75,$37.75,$37.75
02/13/2017,$37.5473,327,$37.5473,$37.5473,$37.5473
02/10/2017,$33.12,N/A,$33.12,$33.12,$33.12
02/09/2017,$33.12,N/A,$33.12,$33.12,$33.12
02/08/2017,$33.12,N/A,$33.12,$33.12,$33.12
02/07/2017,$33.12,N/A,$33.12,$33.12,$33.12
02/06/2017,$33.12,780,$33.12,$33.12,$33.12
02/03/2017,$32.4,N/A,$32.4,$32.4,$32.4
02/02/2017,$32.4,N/A,$32.4,$32.4,$32.4
02/01/2017,$32.4,N/A,$32.4,$32.4,$32.4
01/31/2017,$32.4,100,$32.4,$32.4,$32.4
01/30/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/27/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/26/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/25/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/24/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/23/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/20/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/19/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/18/2017,$32.61,N/A,$32.61,$32.61,$32.61
01/17/2017,$32.61,390,$32.61,$32.61,$32.61
01/13/2017,$32.05,N/A,$32.05,$32.05,$32.05
01/12/2017,$32.05,N/A,$32.05,$32.05,$32.05
01/11/2017,$32.05,135,$32.05,$32.05,$32.05
01/10/2017,$33.5,N/A,$33.5,$33.5,$33.5
01/09/2017,$33.5,N/A,$33.5,$33.5,$33.5
01/06/2017,$33.5,N/A,$33.5,$33.5,$33.5
01/05/2017,$33.5,232,$33.5,$33.5,$33.5
01/04/2017,$35,N/A,$35,$35,$35
01/03/2017,$35,N/A,$35,$35,$35
12/30/2016,$35,N/A,$35,$35,$35
12/29/2016,$35,249,$35,$35,$35
12/28/2016,$34,N/A,$34,$34,$34
12/27/2016,$34,N/A,$34,$34,$34
12/23/2016,$34,N/A,$34,$34,$34
12/22/2016,$34,N/A,$34,$34,$34
12/21/2016,$34,N/A,$34,$34,$34
12/20/2016,$34,605,$34.4,$34.4,$34
12/19/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/16/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/15/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/14/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/13/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/12/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/09/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/08/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/07/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/06/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/05/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/02/2016,$35.08,N/A,$35.08,$35.08,$35.08
12/01/2016,$35.08,N/A,$35.08,$35.08,$35.08
11/30/2016,$35.08,280,$35.08,$35.08,$35.08
11/29/2016,$34.3,3338,$34.3,$34.3,$34.3
11/28/2016,$34.8,217,$34.8,$34.8,$34.8
11/25/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/23/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/22/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/21/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/18/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/17/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/16/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/15/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/14/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/11/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/10/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/09/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/08/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/07/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/04/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/03/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/02/2016,$35.35,N/A,$35.35,$35.35,$35.35
11/01/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/31/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/28/2016,$35.35,N/A,$35.35,$35.35,$35.35
10/27/2016,$35.35,N/A,$35.35,$35.35,$35.35
